"game_rk";"quest_rk";"employee_rk";"game_dttm";"price";"game_flg";"finish_flg";"time"
693247;5745;28510;"2018-02-17 15:15:00";4000;1;1;37
693250;5747;28497;"2018-02-10 14:15:00";3000;1;1;50
693254;5753;28489;"2018-01-22 11:45:00";4000;1;1;50
693258;5747;28497;"2018-01-28 20:15:00";3000;1;1;50
693262;5765;28521;"2018-01-12 00:15:00";4000;0;;
693266;5761;28514;"2018-01-14 09:30:00";3200;0;;
693270;5744;28490;"2018-02-20 06:45:00";4000;0;;
693274;5765;28474;"2018-01-22 03:15:00";4000;1;1;38
693278;5754;28476;"2018-02-20 08:00:00";3200;0;;
693282;5771;28499;"2018-02-07 12:00:00";4000;1;1;47
693286;5768;28511;"2018-01-19 16:00:00";2400;0;;
693290;5749;28466;"2018-01-02 15:45:00";4000;1;1;45
693294;5745;28485;"2018-01-30 19:15:00";4000;1;1;40
693298;5754;28476;"2018-01-10 09:00:00";3200;1;1;48
693302;5744;28522;"2018-01-14 01:45:00";4000;1;1;49
693306;5748;28472;"2018-01-15 21:15:00";5000;1;1;39
693310;5748;28456;"2018-02-11 04:15:00";4000;1;1;47
693314;5751;28454;"2018-02-09 17:30:00";2400;1;1;50
693318;5746;28463;"2018-02-14 00:15:00";4000;1;1;38
693322;5767;28495;"2018-02-21 10:30:00";3200;1;1;48
693326;5741;28486;"2018-01-23 05:00:00";2400;1;1;49
693330;5760;28476;"2018-02-11 08:45:00";3200;1;0;
693334;5752;28509;"2018-01-18 17:30:00";4000;1;1;48
693338;5760;28476;"2018-02-20 08:45:00";3200;1;0;
693342;5762;28507;"2018-01-18 06:45:00";3200;1;0;
693346;5757;28494;"2018-02-28 01:30:00";2400;1;1;47
693350;5752;28521;"2018-02-18 00:30:00";4000;1;1;50
693354;5745;28507;"2018-02-21 04:15:00";3200;1;1;45
693358;5751;28454;"2018-02-15 21:30:00";3000;1;1;44
693362;5770;28458;"2018-02-11 13:15:00";3000;1;1;39
693366;5752;28509;"2018-02-06 19:30:00";5000;1;1;43
693370;5744;28522;"2018-02-15 10:45:00";4000;1;0;
693374;5746;28471;"2018-02-12 16:15:00";4000;1;1;30
693378;5772;28507;"2018-01-30 10:30:00";3200;0;;
693382;5757;28505;"2018-01-14 08:30:00";2400;1;1;36
693386;5772;28501;"2018-02-25 01:30:00";3200;1;1;45
693390;5762;28501;"2018-01-26 00:45:00";3200;1;1;50
693394;5739;28459;"2018-02-06 12:30:00";4000;1;1;41
693398;5761;28484;"2018-01-11 13:30:00";3200;0;;
693402;5748;28472;"2018-02-18 13:15:00";5000;1;1;48
693406;5768;28460;"2018-01-02 00:00:00";2400;0;;
693410;5751;28460;"2018-01-01 01:30:00";2400;1;0;
693414;5771;28482;"2018-01-05 18:00:00";5000;0;;
693418;5763;28474;"2018-01-14 02:00:00";4000;0;;
693422;5763;28474;"2018-02-25 07:00:00";4000;0;;
693426;5761;28484;"2018-01-24 16:30:00";3200;0;;
693430;5765;28502;"2018-02-22 12:15:00";4000;1;1;45
693434;5769;28518;"2018-02-04 17:00:00";4000;1;1;49
693438;5750;28486;"2018-01-03 06:30:00";2400;1;1;39
693442;5757;28505;"2018-02-22 11:30:00";2400;1;1;41
693446;5757;28477;"2018-02-03 04:30:00";2400;0;;
693450;5769;28466;"2018-01-11 17:00:00";3200;0;;
693454;5762;28468;"2018-01-10 09:45:00";3200;0;;
693458;5765;28474;"2018-01-07 05:15:00";4000;1;1;44
693462;5758;28454;"2018-02-28 20:45:00";3000;1;1;34
693466;5770;28454;"2018-02-27 17:15:00";2400;1;1;49
693470;5745;28468;"2018-02-28 09:15:00";3200;0;;
693474;5764;28479;"2018-02-15 23:00:00";3200;1;1;50
693478;5766;28492;"2018-01-14 10:15:00";3200;1;1;49
693482;5760;28473;"2018-02-19 12:45:00";3200;0;;
693486;5744;28472;"2018-02-27 23:45:00";4000;1;1;32
693490;5743;28479;"2018-02-27 19:45:00";4000;1;1;50
693494;5755;28516;"2018-02-05 19:30:00";5000;1;1;44
693498;5752;28493;"2018-02-09 16:30:00";4000;1;1;48
693502;5750;28486;"2018-01-26 05:30:00";2400;1;1;50
693505;5767;28478;"2018-02-06 21:30:00";4000;1;1;47
693509;5760;28473;"2018-01-19 18:45:00";4000;1;1;48
693513;5754;28492;"2018-01-23 04:00:00";3200;0;;
693517;5752;28520;"2018-01-10 09:30:00";4000;1;1;50
693521;5744;28456;"2018-02-14 10:45:00";4000;1;1;33
693525;5769;28466;"2018-02-14 11:00:00";3200;1;0;
693529;5751;28454;"2018-01-31 22:30:00";3000;1;1;36
693533;5755;28472;"2018-02-12 15:30:00";4000;1;1;42
693537;5748;28516;"2018-02-26 19:15:00";5000;1;1;45
693541;5758;28460;"2018-02-08 10:45:00";2400;0;;
693545;5753;28489;"2018-02-25 17:45:00";5000;1;1;39
693549;5754;28492;"2018-02-07 11:00:00";3200;1;1;40
693553;5763;28509;"2018-01-31 14:00:00";4000;1;0;
693557;5763;28474;"2018-01-20 00:00:00";4000;1;1;43
693561;5748;28483;"2018-02-15 21:15:00";5000;1;0;
693565;5743;28479;"2018-02-27 15:45:00";3200;1;1;36
693569;5773;28464;"2018-02-07 18:45:00";5000;1;1;36
693573;5748;28472;"2018-01-30 13:15:00";4000;0;;
693577;5760;28495;"2018-02-24 08:45:00";3200;1;1;50
693581;5766;28495;"2018-01-17 05:15:00";3200;0;;
693585;5772;28501;"2018-02-05 02:30:00";3200;0;;
693589;5762;28468;"2018-01-05 04:45:00";3200;1;1;45
693593;5740;28500;"2018-01-23 15:30:00";2400;1;0;
693597;5752;28474;"2018-01-31 09:30:00";4000;1;0;
693601;5745;28485;"2018-02-25 16:15:00";4000;0;;
693605;5767;28495;"2018-01-14 07:30:00";3200;1;1;38
693609;5764;28519;"2018-01-10 03:00:00";3200;0;;
693613;5759;28498;"2018-01-02 13:15:00";5000;0;;
693617;5761;28514;"2018-02-05 01:30:00";3200;0;;
693621;5768;28511;"2018-02-19 12:00:00";2400;1;1;36
693625;5741;28488;"2018-01-15 21:00:00";3000;1;0;
693629;5745;28485;"2018-01-06 19:15:00";4000;1;1;31
693633;5756;28482;"2018-01-01 19:45:00";5000;1;1;45
693637;5754;28478;"2018-01-19 12:00:00";3200;0;;
693641;5744;28490;"2018-02-08 08:45:00";4000;1;1;50
693645;5757;28457;"2018-01-14 17:30:00";3000;1;1;47
693649;5763;28493;"2018-01-18 22:00:00";5000;1;1;42
693653;5743;28465;"2018-01-16 11:45:00";3200;0;;
693657;5762;28468;"2018-02-23 06:45:00";3200;1;1;49
693661;5771;28499;"2018-01-07 22:00:00";5000;1;0;
693665;5762;28510;"2018-02-03 14:45:00";4000;1;0;
693669;5758;28511;"2018-02-22 14:45:00";2400;1;1;35
693673;5741;28488;"2018-01-15 19:00:00";3000;1;0;
693677;5759;28489;"2018-01-25 11:15:00";4000;1;1;50
693681;5755;28490;"2018-01-07 03:30:00";4000;0;;
693685;5758;28458;"2018-01-23 23:45:00";2400;1;1;50
693688;5752;28474;"2018-02-11 02:30:00";4000;1;0;
693692;5757;28457;"2018-01-15 16:30:00";2400;1;1;38
693696;5759;28515;"2018-02-25 22:15:00";5000;1;1;50
693700;5765;28509;"2018-01-03 17:15:00";5000;1;1;43
693704;5760;28478;"2018-02-15 13:45:00";3200;1;0;
693708;5750;28512;"2018-01-23 06:30:00";2400;1;1;40
693712;5739;28459;"2018-02-18 16:30:00";5000;1;1;50
693716;5743;28496;"2018-01-10 16:45:00";3200;1;1;46
693720;5760;28495;"2018-02-11 05:45:00";3200;1;1;33
693724;5773;28462;"2018-01-13 15:45:00";5000;1;1;30
693728;5760;28492;"2018-02-19 01:45:00";3200;1;1;48
693732;5757;28487;"2018-01-27 23:30:00";2400;1;1;37
693736;5742;28509;"2018-01-10 22:45:00";5000;1;1;49
693740;5742;28509;"2018-01-21 21:45:00";5000;1;1;30
693744;5762;28510;"2018-02-17 13:45:00";4000;1;1;50
693748;5764;28479;"2018-02-12 21:00:00";4000;1;1;44
693752;5754;28481;"2018-02-05 23:00:00";3200;0;;
693756;5757;28477;"2018-01-20 05:30:00";2400;1;1;47
693761;5750;28488;"2018-02-07 16:30:00";2400;1;1;49
693765;5755;28456;"2018-01-10 07:30:00";4000;1;1;33
693769;5754;28492;"2018-02-04 11:00:00";3200;1;0;
693773;5760;28481;"2018-02-23 23:45:00";3200;1;1;48
693777;5769;28508;"2018-02-18 15:00:00";4000;1;1;43
693781;5752;28493;"2018-01-08 17:30:00";5000;0;;
693785;5753;28498;"2018-02-08 13:45:00";4000;1;1;46
693789;5757;28494;"2018-02-23 04:30:00";2400;1;1;43
693793;5765;28520;"2018-02-26 02:15:00";4000;0;;
693797;5772;28468;"2018-01-23 08:30:00";3200;1;1;30
693801;5760;28492;"2018-02-10 05:45:00";3200;1;1;50
693805;5746;28471;"2018-02-02 23:15:00";4000;0;;
693809;5742;28493;"2018-02-03 14:45:00";5000;0;;
693813;5744;28483;"2018-02-21 17:45:00";4000;1;1;41
693817;5744;28456;"2018-01-02 08:45:00";4000;0;;
693821;5760;28481;"2018-01-26 21:45:00";4000;1;1;50
693825;5750;28486;"2018-01-03 04:30:00";2400;1;0;
693829;5752;28493;"2018-01-24 16:30:00";4000;0;;
693833;5766;28495;"2018-02-21 00:15:00";3200;1;1;48
693837;5753;28489;"2018-01-11 20:45:00";5000;0;;
693841;5740;28503;"2018-02-20 20:30:00";3000;1;1;32
693845;5767;28492;"2018-01-10 03:30:00";3200;0;;
693849;5768;28460;"2018-01-31 11:00:00";2400;1;1;32
693853;5767;28478;"2018-01-16 20:30:00";4000;1;1;50
693857;5741;28488;"2018-01-13 14:00:00";3000;0;;
693861;5756;28470;"2018-02-12 18:45:00";5000;1;1;30
693865;5760;28495;"2018-01-29 07:45:00";3200;1;1;49
693869;5755;28522;"2018-02-03 00:30:00";4000;1;1;46
693873;5773;28459;"2018-01-12 16:45:00";4000;1;1;49
693877;5772;28468;"2018-02-11 06:30:00";3200;1;1;35
693881;5754;28473;"2018-01-09 13:00:00";3200;1;1;50
693885;5760;28476;"2018-02-28 07:45:00";3200;1;1;48
693889;5743;28496;"2018-02-18 19:45:00";4000;1;0;
693893;5751;28475;"2018-01-20 10:30:00";2400;1;1;50
693897;5756;28482;"2018-01-02 12:45:00";4000;0;;
693901;5768;28461;"2018-02-14 01:00:00";2400;1;0;
693905;5763;28502;"2018-01-10 16:00:00";4000;1;1;36
693909;5746;28471;"2018-02-08 15:15:00";4000;1;1;50
693913;5762;28485;"2018-02-03 17:45:00";4000;0;;
693917;5758;28461;"2018-02-18 06:45:00";2400;1;1;39
693921;5750;28486;"2018-02-20 07:30:00";2400;0;;
693925;5747;28500;"2018-01-17 17:15:00";2400;1;0;
693929;5741;28488;"2018-01-03 13:00:00";3000;1;0;
693933;5768;28461;"2018-02-09 06:00:00";2400;0;;
693937;5746;28463;"2018-01-17 08:15:00";4000;1;1;47
693941;5762;28468;"2018-01-31 05:45:00";3200;0;;
693945;5767;28478;"2018-01-19 14:30:00";3200;1;1;44
693949;5767;28495;"2018-02-23 05:30:00";3200;1;1;36
693953;5746;28513;"2018-01-27 06:15:00";4000;0;;
693957;5770;28458;"2018-02-27 12:15:00";2400;0;;
693961;5762;28501;"2018-01-26 10:45:00";3200;1;0;
693965;5745;28468;"2018-01-28 01:15:00";3200;1;1;48
693969;5746;28467;"2018-02-04 20:15:00";5000;1;1;36
693973;5764;28479;"2018-01-21 19:00:00";4000;1;0;
693977;5756;28482;"2018-02-05 16:45:00";4000;0;;
693981;5772;28510;"2018-01-18 18:30:00";4000;1;1;50
693985;5751;28458;"2018-02-08 19:30:00";3000;1;1;49
693989;5741;28488;"2018-02-04 20:00:00";3000;1;0;
693993;5771;28499;"2018-01-28 18:00:00";5000;1;1;48
693997;5749;28508;"2018-02-07 14:45:00";3200;1;1;50
694001;5770;28475;"2018-01-23 00:15:00";2400;0;;
694005;5746;28513;"2018-02-08 09:15:00";4000;0;;
694009;5749;28518;"2018-02-08 14:45:00";3200;1;1;41
694013;5754;28473;"2018-01-07 20:00:00";4000;1;1;36
694018;5767;28495;"2018-02-14 07:30:00";3200;1;1;31
694022;5772;28485;"2018-01-10 16:30:00";3200;1;1;48
694026;5749;28518;"2018-02-25 17:45:00";4000;1;1;46
694030;5772;28501;"2018-02-02 06:30:00";3200;1;1;35
694034;5764;28465;"2018-01-14 06:00:00";3200;1;1;46
694038;5762;28507;"2018-01-03 08:45:00";3200;0;;
694042;5760;28495;"2018-01-06 06:45:00";3200;1;1;50
694046;5745;28501;"2018-02-07 11:15:00";3200;1;1;36
694050;5751;28454;"2018-01-04 12:30:00";2400;1;1;50
694054;5746;28467;"2018-01-16 12:15:00";4000;1;1;39
694058;5767;28492;"2018-01-08 06:30:00";3200;0;;
694062;5746;28517;"2018-02-07 20:15:00";5000;1;1;37
694066;5745;28485;"2018-02-03 21:15:00";4000;1;1;43
694070;5760;28495;"2018-01-20 07:45:00";3200;0;;
694074;5750;28506;"2018-01-14 04:30:00";2400;1;1;50
694078;5744;28490;"2018-01-17 10:45:00";4000;1;0;
694082;5744;28522;"2018-01-14 11:45:00";4000;1;1;42
694086;5747;28500;"2018-01-21 18:15:00";3000;1;0;
694090;5751;28458;"2018-02-11 19:30:00";3000;1;0;
694094;5748;28490;"2018-02-22 03:15:00";4000;1;1;50
694098;5743;28465;"2018-02-01 09:45:00";3200;1;1;36
694102;5765;28520;"2018-01-20 04:15:00";4000;0;;
694106;5746;28471;"2018-02-12 20:15:00";5000;1;1;46
694110;5763;28502;"2018-01-16 14:00:00";4000;1;1;42
694114;5751;28461;"2018-01-20 09:30:00";2400;1;0;
694118;5751;28461;"2018-01-18 02:30:00";2400;0;;
694122;5766;28476;"2018-01-22 09:15:00";3200;0;;
694126;5748;28490;"2018-02-13 03:15:00";4000;1;1;50
694130;5754;28476;"2018-01-04 01:00:00";3200;1;1;35
694134;5760;28495;"2018-02-05 03:45:00";3200;1;1;48
694138;5750;28491;"2018-01-14 21:30:00";3000;1;1;30
694142;5758;28475;"2018-01-07 07:45:00";2400;1;1;35
694146;5767;28495;"2018-02-26 07:30:00";3200;1;1;38
694150;5758;28458;"2018-01-17 23:45:00";2400;1;1;36
694154;5767;28481;"2018-02-02 13:30:00";3200;1;1;31
694158;5755;28472;"2018-01-03 13:30:00";5000;0;;
694162;5743;28519;"2018-01-22 03:45:00";3200;0;;
694166;5761;28519;"2018-01-04 11:30:00";3200;1;1;35
694170;5770;28475;"2018-02-25 09:15:00";2400;0;;
694174;5760;28495;"2018-01-17 11:45:00";3200;1;1;50
694178;5748;28456;"2018-01-07 03:15:00";4000;0;;
694182;5760;28492;"2018-01-16 01:45:00";3200;1;1;42
694186;5749;28466;"2018-01-18 22:45:00";4000;1;1;39
694190;5746;28513;"2018-01-12 04:15:00";4000;1;1;49
694194;5755;28516;"2018-01-18 20:30:00";5000;1;1;30
694198;5761;28465;"2018-01-10 05:30:00";3200;1;1;47
694202;5760;28478;"2018-01-12 15:45:00";3200;0;;
694206;5765;28502;"2018-01-09 13:15:00";4000;1;1;41
694210;5741;28512;"2018-01-17 06:00:00";2400;1;0;
694214;5769;28466;"2018-01-08 21:00:00";4000;1;1;50
694218;5745;28504;"2018-02-28 14:15:00";3200;0;;
694222;5765;28520;"2018-01-19 07:15:00";4000;1;1;42
694226;5757;28505;"2018-02-22 01:30:00";2400;0;;
694230;5753;28515;"2018-01-31 20:45:00";5000;1;1;34
694234;5752;28493;"2018-02-11 19:30:00";5000;1;1;39
694238;5765;28509;"2018-02-03 23:15:00";4000;1;1;50
694242;5768;28461;"2018-02-12 04:00:00";2400;1;1;35
694246;5766;28495;"2018-02-23 11:15:00";3200;0;;
694250;5768;28475;"2018-02-11 08:00:00";2400;0;;
694254;5762;28507;"2018-02-23 09:45:00";3200;1;1;47
694258;5753;28498;"2018-02-06 12:45:00";4000;0;;
694262;5742;28509;"2018-02-24 21:45:00";5000;1;1;39
694266;5771;28482;"2018-01-23 12:00:00";4000;1;1;42
694270;5751;28511;"2018-02-21 17:30:00";2400;1;1;33
694275;5745;28510;"2018-01-14 23:15:00";3200;1;1;31
694279;5756;28470;"2018-02-08 13:45:00";4000;1;1;41
694283;5767;28492;"2018-02-10 01:30:00";3200;1;1;36
694287;5755;28456;"2018-01-29 06:30:00";4000;1;1;44
694291;5766;28492;"2018-01-29 00:15:00";3200;1;1;50
694295;5765;28502;"2018-01-03 19:15:00";5000;1;1;50
694299;5758;28454;"2018-01-19 14:45:00";2400;0;;
694303;5772;28504;"2018-01-07 14:30:00";4000;0;;
694307;5758;28458;"2018-01-06 14:45:00";3000;0;;
694311;5757;28480;"2018-02-13 18:30:00";3000;1;1;45
694315;5768;28460;"2018-01-02 08:00:00";2400;1;1;38
694319;5766;28473;"2018-02-15 23:15:00";3200;1;1;43
694323;5761;28496;"2018-01-15 17:30:00";3200;1;1;50
694327;5753;28498;"2018-01-18 22:45:00";5000;1;1;50
694331;5767;28478;"2018-01-21 15:30:00";4000;1;1;34
694335;5754;28473;"2018-02-18 17:00:00";4000;1;1;50
694339;5757;28477;"2018-01-18 00:30:00";2400;0;;
694343;5746;28517;"2018-02-01 14:15:00";4000;1;1;36
694347;5759;28498;"2018-01-18 12:15:00";4000;0;;
694351;5754;28478;"2018-01-03 23:00:00";3200;1;1;45
694355;5743;28479;"2018-02-21 13:45:00";3200;1;0;
694359;5744;28516;"2018-02-14 15:45:00";4000;1;1;49
694363;5743;28484;"2018-01-12 14:45:00";3200;1;1;38
694367;5761;28484;"2018-01-06 12:30:00";3200;1;1;41
694371;5746;28513;"2018-01-06 08:15:00";4000;1;1;41
694375;5742;28493;"2018-02-18 16:45:00";5000;1;1;31
694379;5747;28500;"2018-02-15 16:15:00";2400;1;1;48
694383;5746;28463;"2018-01-19 07:15:00";4000;1;1;45
694387;5749;28466;"2018-02-14 15:45:00";3200;1;1;30
694391;5760;28473;"2018-01-27 13:45:00";4000;0;;
694395;5741;28491;"2018-01-17 17:00:00";2400;1;0;
694399;5762;28504;"2018-01-27 15:45:00";4000;0;;
694403;5741;28469;"2018-01-15 23:00:00";2400;0;;
694407;5751;28460;"2018-02-23 06:30:00";2400;1;0;
694411;5760;28495;"2018-02-03 00:45:00";3200;1;0;
694415;5762;28468;"2018-02-22 11:45:00";3200;0;;
694419;5742;28520;"2018-02-07 11:45:00";4000;0;;
694423;5744;28472;"2018-02-03 21:45:00";5000;1;1;43
693687;5741;28488;"2018-01-10 22:00:00";3000;1;1;49
693691;5755;28456;"2018-02-13 11:30:00";4000;1;1;34
693695;5764;28465;"2018-01-17 08:00:00";3200;1;0;
693699;5753;28489;"2018-02-17 20:45:00";5000;1;0;
693703;5746;28517;"2018-01-27 19:15:00";5000;1;1;50
693707;5768;28475;"2018-02-16 05:00:00";2400;1;1;34
693711;5773;28462;"2018-02-25 17:45:00";5000;1;1;48
693715;5745;28485;"2018-02-18 17:15:00";4000;0;;
693719;5739;28459;"2018-02-26 17:30:00";4000;1;1;50
693723;5762;28501;"2018-02-28 01:45:00";3200;1;1;37
693727;5742;28474;"2018-01-25 11:45:00";4000;1;1;40
693731;5751;28461;"2018-01-15 10:30:00";2400;1;1;49
693735;5749;28508;"2018-01-01 14:45:00";4000;1;1;33
693739;5751;28458;"2018-02-14 19:30:00";3000;1;1;48
693743;5754;28478;"2018-01-22 16:00:00";3200;1;1;42
693747;5752;28502;"2018-01-13 20:30:00";5000;1;1;50
693751;5758;28511;"2018-02-03 23:45:00";2400;1;1;46
693755;5746;28513;"2018-01-11 07:15:00";4000;1;1;50
693759;5772;28485;"2018-01-25 12:30:00";3200;0;;
693762;5769;28508;"2018-01-24 17:00:00";3200;1;1;39
693766;5766;28481;"2018-01-02 17:15:00";4000;1;1;36
693770;5769;28518;"2018-01-07 17:00:00";4000;1;0;
693774;5748;28490;"2018-01-20 02:15:00";4000;1;1;32
693778;5762;28468;"2018-01-08 06:45:00";3200;1;1;35
693782;5762;28468;"2018-01-02 10:45:00";3200;1;1;45
693786;5761;28514;"2018-02-06 06:30:00";3200;1;1;50
693790;5770;28475;"2018-02-19 11:15:00";2400;1;1;37
693794;5755;28522;"2018-01-26 03:30:00";4000;0;;
693798;5758;28460;"2018-01-08 10:45:00";2400;1;1;33
693802;5751;28475;"2018-02-10 11:30:00";2400;1;0;
693806;5766;28481;"2018-02-24 14:15:00";4000;1;1;46
693810;5765;28521;"2018-01-02 07:15:00";4000;1;1;45
693814;5771;28499;"2018-01-30 19:00:00";5000;1;1;38
693818;5750;28469;"2018-01-28 14:30:00";3000;1;1;50
693822;5772;28468;"2018-01-07 03:30:00";3200;0;;
693826;5763;28474;"2018-02-01 05:00:00";4000;0;;
693830;5767;28478;"2018-01-07 18:30:00";4000;1;1;45
693834;5749;28518;"2018-01-11 22:45:00";4000;1;1;36
693838;5772;28501;"2018-02-05 08:30:00";3200;1;1;35
693842;5770;28454;"2018-01-03 13:15:00";3000;0;;
693846;5757;28480;"2018-01-06 17:30:00";3000;1;1;34
693850;5741;28488;"2018-01-21 23:00:00";2400;1;1;45
693854;5755;28472;"2018-02-16 16:30:00";4000;0;;
693858;5759;28489;"2018-01-14 18:15:00";5000;1;1;47
693862;5769;28466;"2018-01-08 19:00:00";4000;1;1;50
693866;5750;28491;"2018-01-02 15:30:00";3000;1;1;50
693870;5762;28504;"2018-01-12 23:45:00";3200;1;1;50
693874;5744;28522;"2018-02-23 07:45:00";4000;0;;
693878;5770;28461;"2018-01-20 01:15:00";2400;1;1;49
693882;5758;28461;"2018-01-17 07:45:00";2400;0;;
693886;5743;28519;"2018-02-13 09:45:00";3200;1;1;50
693890;5742;28520;"2018-02-28 11:45:00";4000;1;1;43
693894;5741;28491;"2018-02-27 14:00:00";2400;1;1;30
693898;5772;28510;"2018-02-20 13:30:00";3200;1;1;34
693902;5748;28490;"2018-01-20 10:15:00";4000;1;0;
693906;5765;28509;"2018-01-25 16:15:00";4000;0;;
693910;5748;28472;"2018-02-18 17:15:00";5000;1;1;50
693914;5762;28507;"2018-01-23 07:45:00";3200;1;1;50
693918;5743;28496;"2018-02-28 22:45:00";4000;1;1;50
693922;5755;28516;"2018-01-05 23:30:00";4000;1;1;39
693926;5741;28506;"2018-01-17 00:00:00";2400;1;1;45
693930;5760;28492;"2018-01-20 04:45:00";3200;1;1;48
693934;5765;28521;"2018-02-06 00:15:00";4000;1;1;47
693938;5765;28521;"2018-02-21 06:15:00";4000;1;1;38
693942;5754;28481;"2018-02-03 22:00:00";4000;0;;
693946;5759;28498;"2018-01-20 15:15:00";5000;1;0;
693950;5748;28472;"2018-02-21 19:15:00";5000;1;0;
693954;5767;28476;"2018-01-29 02:30:00";3200;1;1;34
693958;5739;28464;"2018-02-24 11:30:00";4000;0;;
693962;5748;28456;"2018-02-02 06:15:00";4000;1;1;50
693966;5758;28460;"2018-02-17 06:45:00";2400;1;1;40
693970;5763;28520;"2018-02-07 01:00:00";4000;0;;
693974;5744;28516;"2018-01-06 18:45:00";5000;1;1;49
693978;5741;28512;"2018-01-23 06:00:00";2400;1;1;48
693982;5758;28511;"2018-01-06 17:45:00";3000;1;1;48
693986;5763;28520;"2018-02-04 03:00:00";4000;0;;
693990;5742;28521;"2018-02-08 03:45:00";4000;0;;
693994;5749;28466;"2018-02-02 11:45:00";3200;1;1;43
693998;5768;28454;"2018-02-25 14:00:00";3000;1;1;30
694002;5762;28510;"2018-02-02 21:45:00";4000;1;1;49
694006;5752;28474;"2018-01-01 05:30:00";4000;1;1;50
694010;5763;28502;"2018-01-19 20:00:00";5000;1;1;47
694014;5752;28502;"2018-01-10 14:30:00";4000;1;0;
694017;5755;28516;"2018-02-24 16:30:00";5000;1;1;40
694021;5744;28516;"2018-01-15 16:45:00";4000;0;;
694025;5743;28514;"2018-01-23 07:45:00";3200;1;1;37
694029;5743;28465;"2018-01-31 09:45:00";3200;1;1;50
694033;5754;28495;"2018-02-18 00:00:00";3200;1;1;50
694037;5750;28512;"2018-02-25 07:30:00";2400;0;;
694041;5756;28470;"2018-01-02 17:45:00";5000;1;1;50
694045;5769;28508;"2018-01-30 21:00:00";4000;0;;
694049;5763;28521;"2018-01-17 03:00:00";4000;1;1;38
694053;5749;28508;"2018-01-01 22:45:00";4000;1;1;36
694057;5763;28521;"2018-01-20 11:00:00";4000;1;1;38
694061;5741;28506;"2018-02-28 07:00:00";2400;0;;
694065;5745;28510;"2018-01-11 19:15:00";4000;1;1;44
694069;5743;28519;"2018-02-10 07:45:00";3200;0;;
694073;5747;28497;"2018-02-27 15:15:00";2400;1;1;50
694077;5767;28495;"2018-02-21 06:30:00";3200;0;;
694081;5757;28494;"2018-01-01 05:30:00";2400;0;;
694085;5764;28514;"2018-02-05 07:00:00";3200;1;0;
694089;5749;28508;"2018-01-01 12:45:00";3200;0;;
694093;5748;28483;"2018-01-04 20:15:00";5000;1;1;35
694097;5750;28488;"2018-02-28 14:30:00";2400;1;1;42
694101;5753;28498;"2018-01-30 20:45:00";5000;1;0;
694105;5769;28466;"2018-02-11 15:00:00";4000;1;0;
694109;5770;28454;"2018-01-25 18:15:00";3000;1;0;
694113;5764;28514;"2018-01-20 11:00:00";3200;1;1;50
694117;5768;28461;"2018-02-18 06:00:00";2400;1;1;46
694121;5749;28518;"2018-01-17 22:45:00";4000;1;1;41
694125;5755;28490;"2018-01-04 03:30:00";4000;1;1;37
694129;5763;28502;"2018-02-27 21:00:00";5000;1;1;43
694133;5768;28461;"2018-02-23 01:00:00";2400;1;1;39
694137;5768;28461;"2018-01-06 08:00:00";2400;1;1;31
694141;5764;28514;"2018-01-05 05:00:00";3200;1;1;44
694145;5750;28506;"2018-02-20 04:30:00";2400;1;1;45
694149;5747;28500;"2018-02-20 13:15:00";2400;1;1;50
694153;5746;28471;"2018-02-09 20:15:00";5000;1;1;40
694157;5756;28470;"2018-01-21 16:45:00";5000;0;;
694161;5773;28459;"2018-02-02 15:45:00";4000;0;;
694165;5764;28496;"2018-01-22 14:00:00";3200;1;0;
694169;5744;28456;"2018-02-26 04:45:00";4000;1;1;37
694173;5758;28458;"2018-02-14 17:45:00";2400;1;1;30
694177;5750;28488;"2018-02-22 12:30:00";2400;0;;
694181;5757;28487;"2018-02-27 15:30:00";2400;1;1;50
694185;5745;28501;"2018-02-10 11:15:00";3200;0;;
694189;5770;28460;"2018-01-04 11:15:00";2400;1;0;
